id,category,sub_category,order_date,sales
MY-18295,Office Supplies,Binders,2017-05-04,9.396
RC-19960,Technology,Phones,2016-11-14,89.97
JO-15145,Office Supplies,Art,2014-01-06,12.78
MW-18220,Technology,Accessories,2016-12-27,40
NZ-18565,Office Supplies,Binders,2017-04-30,23.24
JM-15250,Furniture,Chairs,2017-04-21,908.82
ED-13885,Office Supplies,Supplies,2017-08-17,5.552
ED-13885,Office Supplies,Art,2017-08-17,8.016
ED-13885,Furniture,Chairs,2017-08-17,74.592
ED-13885,Furniture,Furnishings,2017-08-17,16.784
ED-13885,Office Supplies,Appliances,2017-08-17,38.864
DW-13480,Technology,Phones,2016-11-12,203.976
DW-13480,Furniture,Tables,2016-11-12,674.352
JK-15205,Office Supplies,Binders,2016-10-01,5.388
JK-15205,Office Supplies,Art,2016-10-01,30.976
JS-15880,Office Supplies,Storage,2016-02-12,1350.12
JS-15880,Office Supplies,Binders,2016-02-12,15.92
PO-19180,Furniture,Furnishings,2016-11-13,19.54
MH-17290,Office Supplies,Art,2014-04-26,21.4
MH-17290,Office Supplies,Labels,2014-04-26,12.6
PO-19180,Office Supplies,Art,2015-08-11,11.96
PO-19180,Technology,Phones,2015-08-11,138
HF-14995,Technology,Phones,2016-11-27,116.76
HF-14995,Furniture,Tables,2016-11-27,331.023
VB-21745,Furniture,Furnishings,2016-10-28,756.8
MG-17890,Furniture,Furnishings,2014-12-29,8.736
BO-11425,Office Supplies,Art,2015-09-10,6.08
CM-12115,Furniture,Furnishings,2017-10-02,17.46
CM-12115,Technology,Machines,2017-10-02,369.16
LC-16930,Office Supplies,Art,2016-09-11,2.912
LC-16930,Office Supplies,Paper,2016-09-11,20.736
LC-16930,Office Supplies,Paper,2016-09-11,9.568
EH-13765,Office Supplies,Paper,2016-06-02,30.18
EH-13765,Office Supplies,Binders,2016-06-02,51.648
EH-13765,Office Supplies,Binders,2016-06-02,11.232
MC-17275,Office Supplies,Labels,2017-10-15,14.73
HW-14935,Office Supplies,Art,2015-09-27,16.4
HW-14935,Office Supplies,Paper,2015-09-27,25.92
LC-16870,Office Supplies,Art,2015-05-03,8.82
LC-16870,Office Supplies,Binders,2015-05-03,62.496
LC-16870,Technology,Accessories,2015-05-03,339.96
LC-16870,Office Supplies,Binders,2015-05-03,49.568
BP-11290,Office Supplies,Binders,2017-01-09,274.491
TG-21310,Technology,Phones,2017-01-27,137.94
MC-18100,Technology,Accessories,2017-09-02,40.68
RB-19360,Technology,Phones,2016-07-14,110.376
RB-19360,Office Supplies,Appliances,2016-07-14,151.62
RB-19360,Furniture,Furnishings,2016-07-14,30.8
ES-14080,Office Supplies,Paper,2017-02-24,123.92
ES-14080,Technology,Accessories,2017-02-24,1319.8
RD-19720,Office Supplies,Binders,2014-07-20,89.712
RD-19720,Office Supplies,Paper,2014-07-20,22.83
SC-20380,Office Supplies,Binders,2017-03-13,30.88
SC-20380,Office Supplies,Appliances,2017-03-13,465.16
SC-20380,Office Supplies,Paper,2017-03-13,27.12
GB-14575,Furniture,Furnishings,2016-03-08,113.6
GB-14575,Office Supplies,Paper,2016-03-08,12.96
GB-14575,Office Supplies,Binders,2016-03-08,69.456
FP-14320,Office Supplies,Art,2014-12-07,8.64
EA-14035,Technology,Machines,2016-07-10,341.991
SC-20305,Furniture,Furnishings,2016-12-24,43.96
SC-20305,Office Supplies,Envelopes,2016-12-24,39.76
JF-15355,Furniture,Furnishings,2017-04-23,66.36
JF-15355,Office Supplies,Binders,2017-04-23,92.88
JF-15355,Furniture,Furnishings,2017-04-23,24.14
TP-21415,Furniture,Chairs,2017-08-17,4416.174
RL-19615,Office Supplies,Art,2017-05-22,49.56
SB-20170,Office Supplies,Storage,2017-02-09,354.9
JS-15595,Office Supplies,Labels,2014-03-03,15.12
JS-15595,Furniture,Bookcases,2014-03-03,302.45
JS-15595,Office Supplies,Storage,2014-03-03,44.672
BP-11155,Technology,Accessories,2015-06-04,119.98
BP-11155,Technology,Accessories,2015-06-04,989.97
EM-13825,Office Supplies,Labels,2016-08-27,9.216
SC-20695,Office Supplies,Paper,2016-09-12,68.52
EM-14140,Office Supplies,Appliances,2016-05-30,364.74
EM-14140,Furniture,Furnishings,2016-05-30,47.4
EM-14140,Office Supplies,Storage,2016-05-30,49.76
EM-14140,Office Supplies,Art,2016-05-30,5.56
EM-14140,Office Supplies,Paper,2016-05-30,629.1
EM-14140,Office Supplies,Art,2016-05-30,14.7
EM-14140,Office Supplies,Paper,2016-05-30,45.36
EM-14140,Technology,Phones,2016-05-30,125.99
GZ-14545,Office Supplies,Art,2017-06-10,14.7
ML-17395,Technology,Phones,2017-10-22,32.7
ML-17395,Office Supplies,Envelopes,2017-10-22,31.68
PG-18895,Office Supplies,Art,2017-06-13,181.86
DK-12835,Furniture,Chairs,2014-11-23,155.372
SJ-20215,Office Supplies,Binders,2017-08-16,13.428
SJ-20215,Office Supplies,Storage,2017-08-16,67.136
AG-10675,Office Supplies,Paper,2016-01-14,89.568
AG-10675,Furniture,Furnishings,2016-01-14,315.776
KD-16495,Furniture,Bookcases,2016-09-16,273.666
KD-16495,Office Supplies,Appliances,2016-09-16,17.48
EB-13975,Office Supplies,Supplies,2016-10-10,20.608
EB-13975,Office Supplies,Binders,2016-10-10,4.095
AW-10930,Technology,Phones,2015-11-13,339.96
AW-10930,Furniture,Furnishings,2015-11-13,63.98
JK-16120,Technology,Accessories,2014-11-02,799.92
TC-21535,Technology,Phones,2016-07-19,35.984
TC-21535,Technology,Accessories,2016-07-19,389.97
TH-21235,Technology,Accessories,2016-05-14,185.528
PW-19240,Office Supplies,Binders,2015-02-21,2541.98
GH-14410,Technology,Machines,2017-10-16,599.985
JK-15730,Office Supplies,Binders,2017-06-22,3.036
LC-17140,Office Supplies,Art,2017-09-09,25.92
LC-17140,Furniture,Furnishings,2017-09-09,66.112
BK-11260,Technology,Accessories,2017-10-14,46.36
BS-11365,Technology,Accessories,2016-06-20,6.9
BS-11365,Furniture,Furnishings,2016-06-20,57.69
AG-10525,Technology,Machines,2014-09-02,559.71
SC-20725,Office Supplies,Storage,2016-01-30,305.01
SC-20725,Office Supplies,Binders,2016-01-30,50.784
SC-20725,Office Supplies,Labels,2016-01-30,26.01
LR-16915,Technology,Machines,2017-12-04,649
CB-12415,Furniture,Furnishings,2016-01-23,59.99
RD-19900,Furniture,Furnishings,2015-05-26,20.24
NC-18340,Office Supplies,Art,2014-05-04,37.84
NC-18340,Office Supplies,Fasteners,2014-05-04,5.472
NB-18655,Office Supplies,Storage,2015-02-10,77.24
JK-15730,Furniture,Tables,2014-11-18,292.1
JK-15730,Furniture,Furnishings,2014-11-18,8.544
JK-15730,Furniture,Bookcases,2014-11-18,424.116
JK-15730,Office Supplies,Binders,2014-11-18,2.892
JK-15730,Office Supplies,Storage,2014-11-18,381.72
DO-13645,Furniture,Chairs,2017-09-04,97.184
DO-13645,Office Supplies,Paper,2017-09-04,10.368
MG-18145,Furniture,Tables,2014-03-29,890.841
LH-17155,Technology,Accessories,2016-11-05,72
LH-17155,Furniture,Chairs,2016-11-05,113.888
LH-17155,Office Supplies,Envelopes,2016-11-05,158.13
MM-18280,Office Supplies,Fasteners,2017-06-10,14.13
BD-11320,Office Supplies,Binders,2015-08-10,64.75
SC-20575,Office Supplies,Binders,2015-10-09,1.872
SC-20575,Office Supplies,Binders,2015-10-09,11.214
SC-20575,Office Supplies,Art,2015-10-09,37.376
TN-21040,Technology,Phones,2016-05-28,286.4
ZC-21910,Office Supplies,Art,2017-05-11,43.92
NB-18655,Furniture,Tables,2016-10-16,142.182
KH-16330,Office Supplies,Paper,2017-11-17,19.608
KH-16330,Office Supplies,Binders,2017-11-17,4.158
MN-17935,Technology,Phones,2017-11-26,979.95
MN-17935,Furniture,Furnishings,2017-11-26,135.3
MY-18295,Office Supplies,Paper,2017-09-03,8.904
MY-18295,Technology,Accessories,2017-09-03,100.8
CS-11950,Furniture,Furnishings,2017-12-05,41.96
CS-11950,Office Supplies,Labels,2017-12-05,9.45
MC-17845,Office Supplies,Appliances,2017-11-10,400.8
MC-17845,Office Supplies,Binders,2017-11-10,28.792
SC-20050,Furniture,Furnishings,2014-03-18,111
SC-20050,Technology,Machines,2014-03-18,1279.968
SC-20050,Office Supplies,Storage,2014-03-18,1856.19
SP-20650,Furniture,Furnishings,2016-11-12,22.752
SC-20440,Technology,Phones,2017-10-26,61.542
SC-20440,Office Supplies,Binders,2017-10-26,81.438
PR-18880,Furniture,Furnishings,2015-04-11,67.36
PR-18880,Furniture,Furnishings,2015-04-11,54.528
JK-15625,Technology,Accessories,2015-12-25,843.9
JK-15625,Furniture,Bookcases,2015-12-25,449.568
BM-11575,Office Supplies,Storage,2017-09-21,15.51
SM-20950,Furniture,Chairs,2014-12-20,192.186
KC-16255,Office Supplies,Art,2015-07-18,5.76
SG-20470,Furniture,Chairs,2014-07-26,67.88
SG-20470,Office Supplies,Labels,2014-07-26,162.89
SG-20470,Furniture,Furnishings,2014-07-26,25.71
TB-21520,Office Supplies,Storage,2014-12-26,191.88
DV-13045,Furniture,Tables,2017-12-11,721.875
DV-13045,Technology,Phones,2017-12-11,73.568
DV-13045,Office Supplies,Art,2017-12-11,13.584
DV-13045,Furniture,Chairs,2017-12-11,64.784
SC-20020,Office Supplies,Appliances,2014-03-03,176.772
JB-15400,Office Supplies,Binders,2017-10-21,38.82
JB-15400,Office Supplies,Binders,2017-10-21,21.9
GH-14425,Technology,Accessories,2017-11-10,111.79
MG-17650,Technology,Phones,2017-03-16,445.44
RD-19660,Office Supplies,Labels,2016-09-22,16.52
SN-20560,Office Supplies,Paper,2017-02-06,29.9
AH-10690,Office Supplies,Binders,2015-12-31,116.4
MZ-17335,Office Supplies,Art,2016-10-09,1.408
MZ-17335,Furniture,Furnishings,2016-10-09,169.568
AR-10345,Technology,Phones,2014-12-30,251.964
AR-10345,Furniture,Tables,2014-12-30,523.764
JF-15295,Office Supplies,Paper,2016-04-12,19.44
JF-15295,Furniture,Chairs,2016-04-12,194.352
JF-15295,Office Supplies,Binders,2016-04-12,36.624
DS-13180,Technology,Phones,2016-11-28,340.182
DS-13180,Office Supplies,Fasteners,2016-11-28,12.672
DS-13180,Office Supplies,Binders,2016-11-28,6.888
DS-13180,Office Supplies,Storage,2016-11-28,32.544
DS-13180,Furniture,Chairs,2016-11-28,347.802
BP-11095,Office Supplies,Binders,2017-04-15,15.57
TG-21310,Office Supplies,Labels,2015-03-09,4.608
BT-11395,Technology,Phones,2014-10-28,257.98
JF-15190,Office Supplies,Storage,2017-01-07,153.78
JF-15190,Office Supplies,Storage,2017-01-07,61.02
JF-15190,Office Supplies,Supplies,2017-01-07,110.11
JF-15190,Office Supplies,Fasteners,2017-01-07,7.89
MK-17905,Office Supplies,Binders,2017-08-13,36.024
GG-14650,Office Supplies,Art,2017-11-02,54.336
MC-18130,Office Supplies,Storage,2014-09-19,92.52
ML-18265,Office Supplies,Art,2015-05-31,10.272
AG-10270,Office Supplies,Storage,2016-09-13,40.74
AG-10270,Office Supplies,Labels,2016-09-13,14.4
AG-10270,Technology,Phones,2016-09-13,149.95
AG-10270,Office Supplies,Supplies,2016-09-13,16.9
AG-10270,Office Supplies,Paper,2016-09-13,17.61
AG-10270,Office Supplies,Appliances,2016-09-13,378
AG-10270,Office Supplies,Paper,2016-09-13,17.64
AG-10270,Office Supplies,Storage,2016-09-13,373.08
AG-10270,Furniture,Furnishings,2016-09-13,1336.44
AG-10270,Technology,Phones,2016-09-13,29.97
TT-21070,Furniture,Chairs,2017-11-29,390.368
TT-21070,Furniture,Furnishings,2017-11-29,101.52
LT-16765,Office Supplies,Paper,2017-12-04,74.352
DD-13570,Office Supplies,Paper,2017-05-02,15.7
DD-13570,Office Supplies,Art,2017-05-02,59.52
DD-13570,Office Supplies,Paper,2017-05-02,34.4
DB-12970,Furniture,Tables,2016-12-25,313.176
DB-12970,Furniture,Chairs,2016-12-25,866.646
DM-12955,Office Supplies,Appliances,2014-09-30,795.408
ME-17725,Office Supplies,Paper,2014-07-12,35.856
ME-17725,Technology,Accessories,2014-07-12,23.84
TR-21325,Furniture,Furnishings,2016-09-08,43.13
TR-21325,Office Supplies,Paper,2016-09-08,30.87
SH-20395,Office Supplies,Supplies,2017-08-06,70.12
CB-12535,Furniture,Bookcases,2015-05-14,509.9575
CB-12535,Furniture,Furnishings,2015-05-14,122.91
CB-12535,Furniture,Chairs,2015-05-14,97.568
CB-12535,Furniture,Chairs,2015-05-14,722.352
ML-17410,Office Supplies,Labels,2017-01-20,11.52
JG-15310,Furniture,Furnishings,2016-05-30,167.84
JS-15880,Furniture,Tables,2014-04-08,172.11
AG-10270,Technology,Accessories,2014-07-23,99.98
MG-17890,Technology,Phones,2017-05-30,156.792
MG-17890,Technology,Accessories,2017-05-30,35.36
MG-17890,Furniture,Furnishings,2017-05-30,13.592
SC-20770,Furniture,Chairs,2016-03-13,386.68
SC-20770,Technology,Accessories,2016-03-13,379.96
SC-20770,Technology,Phones,2016-03-13,539.91
SC-20770,Office Supplies,Paper,2016-03-13,41.24
SC-20770,Office Supplies,Binders,2016-03-13,51.897
SC-20770,Office Supplies,Storage,2016-03-13,552.56
SC-20770,Office Supplies,Binders,2016-03-13,23.16
SC-20770,Office Supplies,Storage,2016-03-13,126.08
SC-20770,Technology,Machines,2016-03-13,449.1
BS-11755,Office Supplies,Appliances,2017-04-10,195.104
BS-11755,Furniture,Furnishings,2017-04-10,36.672
LC-17140,Furniture,Chairs,2016-06-25,85.246
LC-17140,Furniture,Furnishings,2016-06-25,32.712
MH-17440,Office Supplies,Binders,2014-03-17,11.43
MH-17440,Office Supplies,Binders,2014-03-17,30.44
MH-17440,Office Supplies,Paper,2014-03-17,12.96
MH-17440,Office Supplies,Paper,2014-03-17,16
MH-17440,Office Supplies,Appliances,2014-03-17,32.67
RD-19720,Office Supplies,Fasteners,2014-08-09,4.464
RD-19720,Office Supplies,Binders,2014-08-09,9.345
BP-11095,Office Supplies,Binders,2015-07-26,9.144
BP-11095,Office Supplies,Binders,2015-07-26,23.136
BP-11095,Office Supplies,Art,2015-07-26,99.2
BF-11020,Office Supplies,Binders,2014-02-15,21.36
CP-12085,Furniture,Furnishings,2015-03-24,46.9
JL-15235,Office Supplies,Binders,2017-09-02,18.72
JL-15235,Furniture,Tables,2017-09-02,236.528
JG-15805,Office Supplies,Labels,2015-11-16,18.9
VP-21760,Office Supplies,Paper,2014-12-09,10.688
VP-21760,Office Supplies,Storage,2014-12-09,237.096
RD-19810,Office Supplies,Paper,2017-02-03,5.184
RD-19810,Office Supplies,Paper,2017-02-03,65.584
RD-19810,Furniture,Furnishings,2017-02-03,22.2
RD-19810,Office Supplies,Paper,2017-02-03,419.4
MH-18025,Furniture,Furnishings,2017-11-11,88.92
SJ-20125,Office Supplies,Art,2017-09-17,9.912
SJ-20125,Furniture,Chairs,2017-09-17,318.43
SJ-20125,Office Supplies,Binders,2017-09-17,5.8
SJ-20125,Technology,Phones,2017-09-17,1415.76
FM-14380,Technology,Phones,2017-06-25,148.48
KH-16360,Office Supplies,Labels,2016-07-30,9.248
KH-16360,Office Supplies,Storage,2016-07-30,1036.624
LL-16840,Technology,Phones,2015-04-16,569.64
LL-16840,Office Supplies,Binders,2015-04-16,9.14
LL-16840,Furniture,Furnishings,2015-04-16,1196.86
LL-16840,Furniture,Bookcases,2015-04-16,523.26
AR-10540,Technology,Copiers,2015-04-11,639.968
AR-10540,Office Supplies,Paper,2015-04-11,52.76
NP-18670,Technology,Accessories,2015-02-27,538.92
LP-17095,Office Supplies,Art,2016-09-08,14.88
LP-17095,Office Supplies,Paper,2016-09-08,34.24
LP-17095,Office Supplies,Storage,2016-09-08,261.74
AH-10690,Office Supplies,Appliances,2016-05-19,87.84
TB-21190,Furniture,Furnishings,2017-11-11,34.92
AA-10315,Office Supplies,Paper,2014-09-15,14.94
AA-10315,Furniture,Furnishings,2014-09-15,14.56
AC-10615,Office Supplies,Binders,2015-09-15,3.576
AC-10615,Office Supplies,Storage,2015-09-15,147.184
EM-14140,Technology,Copiers,2016-07-01,1499.95
QJ-19255,Office Supplies,Art,2016-04-10,13.568
ME-17320,Furniture,Chairs,2014-01-06,2573.82
ME-17320,Office Supplies,Binders,2014-01-06,609.98
ME-17320,Office Supplies,Art,2014-01-06,5.48
ME-17320,Technology,Phones,2014-01-06,391.98
ME-17320,Technology,Phones,2014-01-06,755.96
ME-17320,Office Supplies,Fasteners,2014-01-06,31.12
ME-17320,Office Supplies,Paper,2014-01-06,6.54
LB-16795,Office Supplies,Envelopes,2016-09-01,12.78
JP-16135,Office Supplies,Binders,2014-09-23,18.464
EB-13705,Furniture,Chairs,2014-12-15,445.802
CS-12400,Office Supplies,Art,2017-12-28,2.48
CS-12400,Office Supplies,Binders,2017-12-28,25.9
PM-19135,Office Supplies,Paper,2015-12-19,29.9
PM-19135,Technology,Accessories,2015-12-19,2249.91
PM-19135,Furniture,Tables,2015-12-19,1053.164
AA-10645,Office Supplies,Paper,2017-11-05,12.96
FA-14230,Furniture,Furnishings,2015-09-10,106.68
CM-12190,Technology,Phones,2017-11-16,119.94
CC-12475,Office Supplies,Paper,2017-09-11,10.272
CC-12475,Furniture,Tables,2017-09-11,512.19
CC-12475,Office Supplies,Appliances,2017-09-11,1.556
TC-21295,Office Supplies,Binders,2017-07-14,4.448
TC-21295,Furniture,Furnishings,2017-07-14,276.69
TC-21295,Office Supplies,Fasteners,2017-07-14,4.96
TC-21295,Office Supplies,Art,2017-07-14,71.92
TC-21295,Furniture,Furnishings,2017-07-14,18.84
TC-21295,Technology,Accessories,2017-07-14,140.97
TC-21295,Technology,Phones,2017-07-14,470.376
TB-21400,Office Supplies,Art,2017-03-30,6.08
TB-21400,Technology,Phones,2017-03-30,164.792
JK-15325,Office Supplies,Envelopes,2016-01-31,23.36
BW-11200,Office Supplies,Binders,2017-06-08,12.176
SH-20395,Technology,Phones,2014-11-02,46.384
SH-20395,Office Supplies,Storage,2014-11-02,362.92
JL-15835,Office Supplies,Paper,2017-07-14,9.248
JL-15835,Technology,Phones,2017-07-14,1889.946
JL-15835,Office Supplies,Storage,2017-07-14,62.04
JL-15835,Furniture,Furnishings,2017-07-14,396.92
JL-15835,Office Supplies,Storage,2017-07-14,239.456
JL-15835,Office Supplies,Art,2017-07-14,13.12
JL-15835,Office Supplies,Binders,2017-12-09,29.36
JL-15835,Office Supplies,Appliances,2017-12-09,214.9
JL-15835,Office Supplies,Binders,2017-12-09,15.92
JL-15835,Technology,Accessories,2017-12-09,146.45
JL-15835,Office Supplies,Storage,2017-12-09,15.14
JL-15835,Office Supplies,Labels,2017-12-09,5.76
JL-15835,Technology,Copiers,2017-12-09,1399.98
MD-17350,Office Supplies,Binders,2016-09-05,8.952
MD-17350,Office Supplies,Binders,2016-09-05,8.856
MD-17350,Furniture,Chairs,2016-09-05,85.246
CL-12565,Office Supplies,Envelopes,2014-09-10,21.728
CL-12565,Furniture,Chairs,2014-09-10,1487.04
RA-19885,Office Supplies,Envelopes,2017-09-26,71.88
RA-19885,Furniture,Furnishings,2017-09-26,9.24
RA-19885,Office Supplies,Paper,2017-09-26,35.88
RA-19885,Office Supplies,Binders,2017-09-26,17.04
RA-19885,Office Supplies,Binders,2017-09-26,931.176
LC-16885,Furniture,Furnishings,2016-06-17,266.352
LC-16885,Furniture,Chairs,2016-06-17,483.136
SW-20245,Furniture,Chairs,2017-02-25,196.784
SW-20245,Furniture,Bookcases,2017-02-25,231.92
HG-14965,Office Supplies,Supplies,2017-03-31,29.7
MV-17485,Furniture,Furnishings,2017-12-03,13.592
GT-14710,Office Supplies,Paper,2016-02-19,70.88
BS-11380,Office Supplies,Storage,2017-12-02,114.288
BS-11380,Office Supplies,Binders,2017-12-02,36.624
BS-11380,Furniture,Bookcases,2017-12-02,242.352
BS-11380,Technology,Phones,2017-12-02,49.616
BS-11380,Furniture,Furnishings,2017-12-02,508.704
BS-11380,Technology,Phones,2017-12-02,57.36
BS-11380,Furniture,Chairs,2017-12-02,906.68
CM-12715,Technology,Phones,2014-10-10,719.952
CM-12715,Technology,Phones,2014-10-10,755.944
CM-12715,Office Supplies,Binders,2014-10-10,11.98
CM-12715,Office Supplies,Binders,2014-10-10,0.898
EM-13825,Furniture,Furnishings,2016-09-05,21.204
KH-16330,Office Supplies,Envelopes,2014-11-20,34.74
KH-16330,Technology,Phones,2014-11-20,833.94
KH-16330,Office Supplies,Binders,2014-11-20,12.96
KH-16330,Office Supplies,Paper,2014-11-20,25.92
AF-10885,Furniture,Bookcases,2014-05-10,349.965
AF-10885,Office Supplies,Art,2014-05-10,22.32
JR-16210,Office Supplies,Paper,2017-11-27,158.28
JR-16210,Office Supplies,Binders,2017-11-27,497.94
DL-12925,Office Supplies,Appliances,2014-11-01,533.94
DL-12925,Office Supplies,Paper,2014-11-01,167.94
DL-12925,Furniture,Furnishings,2014-11-01,31.68
BD-11605,Furniture,Chairs,2016-12-30,170.786
RB-19570,Furniture,Bookcases,2016-09-03,198.744
RB-19795,Technology,Accessories,2017-10-05,63.824
TB-21250,Furniture,Chairs,2016-01-30,435.168
TB-21250,Furniture,Bookcases,2016-01-30,48.58
KN-16390,Technology,Accessories,2017-04-21,47.976
KN-16390,Office Supplies,Paper,2017-04-21,20.736
RL-19615,Office Supplies,Art,2014-12-05,26.46
RL-19615,Office Supplies,Paper,2014-12-05,49.12
RL-19615,Office Supplies,Fasteners,2014-12-05,15
FH-14275,Office Supplies,Storage,2014-10-21,194.7
FH-14275,Furniture,Tables,2014-10-21,591.32
FH-14275,Office Supplies,Art,2014-10-21,2.84
YS-21880,Office Supplies,Storage,2015-12-08,221.96
YS-21880,Technology,Accessories,2015-12-08,236
SW-20755,Technology,Accessories,2014-11-02,41.94
SW-20755,Technology,Phones,2014-11-02,52.792
PN-18775,Furniture,Chairs,2016-12-18,563.94
AT-10735,Office Supplies,Appliances,2015-11-23,2625.12
AT-10735,Office Supplies,Art,2015-11-23,17.94
EJ-13720,Office Supplies,Storage,2015-08-13,422.856
DM-13345,Furniture,Chairs,2015-04-16,127.764
KH-16690,Technology,Phones,2014-03-21,3499.93
KH-16690,Office Supplies,Labels,2014-03-21,14.4
KH-16690,Office Supplies,Paper,2014-03-21,122.97
KH-16690,Office Supplies,Art,2014-03-21,9.32
KH-16690,Office Supplies,Binders,2014-03-21,122.94
MB-18085,Furniture,Furnishings,2017-11-16,17.31
DK-12895,Office Supplies,Art,2015-09-25,128.744
DB-13210,Furniture,Furnishings,2016-09-05,58.248
DB-13210,Furniture,Chairs,2016-09-05,71.246
DB-13210,Office Supplies,Art,2016-09-05,7.872
DB-13210,Furniture,Chairs,2016-09-05,887.271
CV-12295,Office Supplies,Binders,2017-04-20,146.86
CV-12295,Office Supplies,Binders,2017-04-20,36.56
GK-14620,Technology,Phones,2015-06-15,225.576
JA-15970,Office Supplies,Art,2014-09-17,5.248
JA-15970,Office Supplies,Art,2014-09-17,38.256
JA-15970,Office Supplies,Paper,2014-09-17,40.24
JA-15970,Technology,Machines,2014-09-17,29.925
JA-15970,Office Supplies,Paper,2014-09-17,148.704
JA-15970,Technology,Accessories,2014-09-17,55.92
TH-21115,Office Supplies,Paper,2016-07-08,12.96
BS-11665,Furniture,Furnishings,2016-05-27,25.176
BS-11665,Furniture,Furnishings,2016-05-27,5.584
BS-11665,Office Supplies,Storage,2016-05-27,1297.368
NS-18505,Office Supplies,Storage,2017-12-24,264.32
MK-18160,Office Supplies,Paper,2017-05-03,25.92
MK-18160,Office Supplies,Art,2017-05-03,22.96
SA-20830,Office Supplies,Paper,2014-02-22,19.44
BH-11710,Office Supplies,Paper,2015-02-08,9.54
BH-11710,Office Supplies,Fasteners,2015-02-08,5.81
BH-11710,Office Supplies,Art,2015-02-08,5.76
SC-20380,Furniture,Furnishings,2015-08-24,14.91
RF-19345,Office Supplies,Binders,2014-11-30,6.642
CM-12235,Office Supplies,Paper,2016-12-10,18.54
CM-12235,Office Supplies,Binders,2016-12-10,679.96
JM-15655,Furniture,Tables,2017-10-27,189.576
JM-15655,Technology,Phones,2017-10-27,71.96
RB-19435,Technology,Phones,2014-11-25,539.92
RB-19435,Furniture,Chairs,2014-11-25,725.344
RB-19435,Office Supplies,Art,2014-11-25,7.44
SS-20515,Office Supplies,Appliances,2014-07-14,39.48
NM-18445,Office Supplies,Appliances,2015-05-23,850.5
NM-18445,Furniture,Furnishings,2015-05-23,75.33
EM-14095,Office Supplies,Appliances,2015-11-21,325.632
EM-14095,Technology,Accessories,2015-11-21,23.344
EM-14095,Office Supplies,Labels,2015-11-21,16.52
MP-17470,Office Supplies,Envelopes,2014-03-30,335.72
MP-17470,Technology,Phones,2014-03-30,251.944
MP-17470,Furniture,Chairs,2014-03-30,127.302
KH-16360,Furniture,Chairs,2017-12-29,1207.84
KH-16360,Office Supplies,Binders,2017-12-29,12.53
KH-16360,Office Supplies,Art,2017-12-29,34.58
KH-16360,Furniture,Chairs,2017-12-29,300.98
KH-16360,Furniture,Chairs,2017-12-29,258.75
DB-13555,Office Supplies,Art,2017-03-02,59.52
DB-13555,Office Supplies,Envelopes,2017-03-02,57.96
DB-13555,Furniture,Bookcases,2017-03-02,441.96
DB-13555,Office Supplies,Paper,2017-03-02,68.04
LB-16795,Technology,Machines,2016-10-06,703.71
LB-16795,Office Supplies,Binders,2016-10-06,17.904
LB-16795,Office Supplies,Binders,2016-10-06,11.976
LB-16795,Technology,Accessories,2016-10-06,67.96
CA-11965,Furniture,Chairs,2015-04-05,892.224
DL-12925,Technology,Machines,2014-09-09,1299.99
FC-14335,Office Supplies,Binders,2016-03-15,4.544
FC-14335,Furniture,Chairs,2016-03-15,1352.032
DB-13120,Furniture,Tables,2015-12-27,1548.99
DB-13120,Office Supplies,Envelopes,2015-12-27,19.872
CK-12205,Technology,Accessories,2017-08-07,119.448
CK-12205,Office Supplies,Storage,2017-08-07,118.16
FW-14395,Office Supplies,Art,2015-03-22,19.56
JM-15865,Furniture,Furnishings,2015-11-30,80.96
JM-15865,Office Supplies,Paper,2015-11-30,25.92
PS-18970,Office Supplies,Appliances,2014-04-15,106.96
PS-18970,Furniture,Furnishings,2014-04-15,187.76
TC-21475,Office Supplies,Binders,2017-07-30,76.776
CV-12805,Office Supplies,Binders,2017-06-01,53.9
VS-21820,Furniture,Furnishings,2014-01-07,76.728
VS-21820,Office Supplies,Binders,2014-01-07,10.43
SC-20575,Office Supplies,Art,2017-09-29,99.2
SG-20605,Office Supplies,Art,2017-09-13,15.92
NB-18580,Furniture,Furnishings,2014-10-22,129.92
DR-12940,Office Supplies,Binders,2016-10-04,30.4
DR-12940,Technology,Copiers,2016-10-04,5399.91
DR-12940,Office Supplies,Storage,2016-10-04,119.1
MA-17560,Office Supplies,Paper,2015-11-27,40.08
MA-17560,Office Supplies,Paper,2015-11-27,59.94
MA-17560,Technology,Accessories,2015-11-27,259.98
MA-17560,Furniture,Bookcases,2015-11-27,170.98
MA-17560,Furniture,Furnishings,2015-11-27,38.97
MA-17560,Office Supplies,Paper,2015-11-27,154.9
MA-17560,Furniture,Tables,2015-11-27,446.068
TS-21655,Office Supplies,Appliances,2017-05-06,152.94
JG-15115,Technology,Accessories,2014-10-08,23.472
KM-16375,Office Supplies,Paper,2014-12-31,195.64
KM-16375,Office Supplies,Paper,2014-12-31,14.94
KM-16375,Technology,Accessories,2014-12-31,1687.8
KM-16375,Furniture,Bookcases,2014-12-31,341.96
KM-16375,Furniture,Chairs,2014-12-31,605.88
SD-20485,Office Supplies,Appliances,2015-04-28,186.732
SD-20485,Office Supplies,Binders,2015-04-28,3812.97
TT-21070,Office Supplies,Binders,2015-02-14,26.424
TT-21070,Technology,Phones,2015-02-14,625.99
BB-11545,Furniture,Tables,2016-11-25,1568.61
